original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
United Kingdom,1st Floor 43 New Bond Street London,451,1,51.5121187,-0.1442814,"43 New Bond Street, London, W1S 1RT, United Kingdom",,43,New Bond Street,W1S 1RT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"1st Floor,29 Enford Street London W1H 1DG",452,1,51.5207503,-0.1625234187432884,"Thornbury Castle, 29a Enford Street, London, W1H 1QN, United Kingdom",Thornbury Castle,29a,Enford Street,W1H 1QN,,Marylebone,London,Greater London,,England,ENG,United Kingdom,gb,0.5984999999999999,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Floor,43 New Bond Street London",453,1,51.5121187,-0.1442814,"43 New Bond Street, London, W1S 1RT, United Kingdom",,43,New Bond Street,W1S 1RT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"1st Katherine's Way,Int'l House(5th Fl.)London E1 9UN",454,1,51.50723,-0.067968,"St. Katherine's Barber, London, E1 9UN, United Kingdom",,,St. Katherine's Barber,E1 9UN,Tower Hamlets,Wapping,London,London,,England,ENG,United Kingdom,gb,1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st.Fl.Devlin House,36 St.George Str.,London W1R 9FA",455,1,51.5178,-0.153951,"36 George Street, London, W1R 9FA, United Kingdom",,36,George Street,W1R 9FA,Westminster,Marylebone,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Anderson Place,Edinburgh EH6 5NP",456,1,55.9707387,-3.1804151,"Dangerous Studio Limited, 2 Anderson Place, City of Edinburgh, EH6 5NP, United Kingdom",Dangerous Studio Limited,2,Anderson Place,EH6 5NP,Pilrig,Leith,City of Edinburgh,,,Scotland,SCT,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Ariel Way,Heathrow Causeway,Great South West Rd.,Hounslow,Middlesex,TW4 6JS",457,1,51.4710213,-0.4078536,"Ariel Way, London, TW4 6FD, United Kingdom",Ariel Way,,Ariel Way,TW4 6FD,London Borough of Hounslow,Cranford,London,Greater London,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Ariel Way,Heathrow Causeway,Great South West Rd.Hounslow,Middlesex,TW4 6JS",458,1,51.4710213,-0.4078536,"Ariel Way, London, TW4 6FD, United Kingdom",Ariel Way,,Ariel Way,TW4 6FD,London Borough of Hounslow,Cranford,London,Greater London,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,2 Cedar Trade Park Cobham Rd.Ferndown Ind.Estate Wimborne Dorset BH21 7SB,459,1,51.485038,-2.639608,"2 Cedar Park, Bristol, BS9 1BW, United Kingdom",,2,Cedar Park,BS9 1BW,,Sea Mills,Bristol,Bristol,,England,ENG,United Kingdom,gb,0.02372088571964721,0.567,0.5103,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Cedar Trade Park Cobham Rd.Ferndown Ind.Estate Wimborne Dorset,BH21 7SB",460,1,51.485038,-2.639608,"2 Cedar Park, Bristol, BS9 1BW, United Kingdom",,2,Cedar Park,BS9 1BW,,Sea Mills,Bristol,Bristol,,England,ENG,United Kingdom,gb,0.054674999999999994,0.567,0.5103,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,2 Cedar Trade Park Cobham Rd.Ferndown Industrial Estate Wimborne Dorset BH21 7SB,461,1,51.485038,-2.639608,"2 Cedar Park, Bristol, BS9 1BW, United Kingdom",,2,Cedar Park,BS9 1BW,,Sea Mills,Bristol,Bristol,,England,ENG,United Kingdom,gb,0.008005982142857141,0.08099999999999999,0.07289999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Chesney Court,Wrexham Technology Park,Wrexham,Clwyd,LL13 7YP",462,1,53.55453,-0.651895,"2 Chesney Dive, Bottesford, DN16 3QL, United Kingdom",,2,Chesney Dive,DN16 3QL,Bottesford,Yaddlethorpe,Bottesford,Lincolnshire,LIN,England,ENG,United Kingdom,gb,0.81,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Crown Gate Wyncolls Rd.,Severolls Business Park Colchester,Essex CO4 9HZ",463,1,51.875911,0.894584,"Colchester, CO4 9HZ, United Kingdom",,,,CO4 9HZ,,,Colchester,Essex,ESS,England,ENG,United Kingdom,gb,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"2 Cyprus Rd.,Finchley,London,N3 3RY",464,1,51.5962746,-0.2010951,"Cyprus Road, London, N3 3RX, United Kingdom",Cyprus Road,,Cyprus Road,N3 3RX,London Borough of Barnet,Church End,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Eros House,Calleva Ind.Park,Aldermaston,Berkshire,RG7 8LN",465,1,51.457146,-0.93132,"2 Shepherd's House Lane, Earley, RG6 1AD, United Kingdom",,2,Shepherd's House Lane,RG6 1AD,Earley Civil Parish,,Earley,West Berkshire,WBK,England,ENG,United Kingdom,gb,0.027,0.3,0.09,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Gables Way,Colthrop,Thancham,Berkshire,RG19 4ZB",466,1,51.3975301,-1.22257,"Gables Way, Thatcham, RG19 4ZB, United Kingdom",Gables Way,,Gables Way,RG19 4ZB,,Thatcham,Thatcham,West Berkshire,WBK,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Glenburn Rd.,College Milton Ind.Estate,East Kilbride,G74 5BA",467,1,55.7692636,-4.2152452,"Glenburn Road, East Kilbride, G74 5BA, United Kingdom",Glenburn Road,,Glenburn Road,G74 5BA,,College Milton,East Kilbride,South Lanarkshire,SLK,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Glenburn Rd.,College Milton,East Kilbride G74 5BA Scotland",468,1,55.7692636,-4.2152452,"Glenburn Road, East Kilbride, G74 5BA, United Kingdom",Glenburn Road,,Glenburn Road,G74 5BA,,College Milton,East Kilbride,South Lanarkshire,SLK,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Glenburn Rd.,College Milton,East Kilbride G745BA Scotland",469,1,55.7692636,-4.2152452,"Glenburn Road, East Kilbride, G74 5BA, United Kingdom",Glenburn Road,,Glenburn Road,G74 5BA,,College Milton,East Kilbride,South Lanarkshire,SLK,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Glenburn Rd.,College Milton,East Kilbride,Scotland G74 5BA",470,1,55.7692636,-4.2152452,"Glenburn Road, East Kilbride, G74 5BA, United Kingdom",Glenburn Road,,Glenburn Road,G74 5BA,,College Milton,East Kilbride,South Lanarkshire,SLK,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Glenburn Rd.,East Kilbride G74 5BA Scotland",471,1,55.7692636,-4.2152452,"Glenburn Road, East Kilbride, G74 5BA, United Kingdom",Glenburn Road,,Glenburn Road,G74 5BA,,College Milton,East Kilbride,South Lanarkshire,SLK,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Howard Court,10 Tewin Rd.,Welwyn Garden City Herfordshtre,AL7 1BW",472,1,51.8040004,-0.193262,"Tewin Road, Welwyn Hatfield, AL7 1BH, United Kingdom",Tewin Road,,Tewin Road,AL7 1BH,,Peartree,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.297675,0.75,0.47250000000000003,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Howard Court,10 Tewin Rd.,Welwyn Garden City,Herfordshire,AL7 1BW",473,1,51.8040004,-0.193262,"Tewin Road, Welwyn Hatfield, AL7 1BH, United Kingdom",Tewin Road,,Tewin Road,AL7 1BH,,Peartree,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.3969,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Howard Court,10 Tewin Rd.,Welwyn Garden City,Herfordshtre AL7 1BW",474,1,51.8021782,-0.194636,"Tewin Court, Welwyn Hatfield, AL7 1BW, United Kingdom",Tewin Court,,Tewin Court,AL7 1BW,,Peartree,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.35,1,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Howard Court,10 Tewin Rd.,Welwyn Garden City,Hertfordshire,AL7 1BW",475,1,51.8040004,-0.193262,"Tewin Road, Welwyn Hatfield, AL7 1BH, United Kingdom",Tewin Road,,Tewin Road,AL7 1BH,,Peartree,Welwyn Hatfield,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.3969,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Kennet Rd.,Dartford,Kent DA1 4QN",476,1,51.4443059,0.21807,"Dartford, ENG, United Kingdom",,,,,,,Dartford,Kent,KEN,England,ENG,United Kingdom,gb,0.25,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"2 Lambs Passage,London EC1Y 8BB",477,1,51.5213027,-0.0908909,"2 Lamb's Passage, London, EC1Y 8BB, United Kingdom",,2,Lamb's Passage,EC1Y 8BB,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
